																																			LV	95	94	93	92	91	90	HH	88	87	86	HH	84	83	82	82	82	JJ	70	70	70	70	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AJ																																																																																		
																																				LV	94	93	92	91	VV	LV	II	II	II	VJ	VV	VV	VV	VV	VV	VJ	70	70	70	70	69	68	67	66	65	64	63	62	61	60	60	60	60	60	60	60	60	60	JJ	0																																																																																	
																																					LV	93	92	JJ	0	0	0	0	0	0	0	0	0	0	0	0	LL	70	70	70	69	68	67	66	65	64	63	62	61	60	60	60	60	60	60	60	60	60	JJ	0	0																																																																																
																																						LV	92	JJ	0	0	0	0	0	0	0	0	0	0	0	0	LL	70	70	70	VV	VV	VV	VV	VV	VV	VV	VV	VV	60	60	60	60	60	60	60	60	60	JJ	0	0	0																																																																															
																																							LV	JJ	0	0	0	LA	AA	AJ	0	LA	AA	AJ	0	0	LL	69	69	JJ	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	JJ	0	0	0	0																																																																														
																																								VH	0	0	0	LL	60	JJ	0	LL	60	JJ	0	0	LL	68	68	JJ	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	JJ	0	0	0	0	0																																																																													
																																									0	0	0	LV	VV	VJ	0	LV	VV	VJ	0	0	LL	67	67	JJ	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	JJ	0	0	LA	AA	AJ	0																																																																												
																																										0	0	0	0	0	0	0	0	0	0	0	LL	66	66	JJ	60	60	60	60	60	60	60	60	60	60	60	60	60	60	LA	AA	AA	AJ	JJ	0	0	LL	60	JJ	0	0																																																																											
																																											0	LA	AA	AJ	0	LA	AA	AJ	0	0	LL	65	65	JJ	60	60	60	60	60	LA	AA	AA	AJ	60	60	60	60	60	LL	67	67	62	AJ	0	0	LV	VV	VJ	0	0	AH																																																																										
																																												LL	60	JJ	0	LL	60	JJ	0	0	LL	64	64	JJ	60	60	60	60	60	LL	67	67	62	AJ	60	60	60	60	LL	67	68	67	JJ	0	0	0	0	0	0	0	LL	AJ																																																																									
																																													VV	VJ	0	LV	VV	VJ	0	0	LL	63	63	JJ	60	60	60	60	60	LL	67	68	67	JJ	60	60	60	60	LV	62	67	67	JJ	0	0	LA	AA	AJ	0	0	LL	60	AJ																																																																								
																																														0	0	0	0	0	0	0	LL	62	62	JJ	60	60	60	60	60	LV	62	67	67	JJ	60	60	60	60	60	LV	VV	VV	VJ	0	0	LL	60	JJ	0	0	LL	60	60	AJ																																																																							
																																															0	0	0	0	0	0	LL	61	61	JJ	60	60	60	60	60	60	LV	VV	VV	VJ	60	60	60	60	60	60	60	60	JJ	0	0	LV	VV	VJ	0	0	LL	60	60	60	AJ																																																																						
																																																0	0	0	0	0	LL	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	JJ	0	0	0	0	0	0	0	LL	60	60	60	60	AJ																																																																					
																																																	0	0	0	0	LL	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	JJ	0	0	LA	AA	AJ	0	0	LL	60	60	60	60	60	AJ																																																																				
																																																		0	0	0	LL	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	JJ	0	0	LL	60	JJ	0	0	LL	60	60	60	60	60	60	AJ																																																																			
																																																			0	0	LL	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	JJ	0	0	LV	VV	VJ	0	0	LL	60	60	60	60	60	60	60	AJ																																																																		
																																																				0	LL	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	JJ	0	0	0	0	0	0	0	LL	60	60	60	60	60	60	60	60	AJ																																																																	
																																																					LV	60	60	60	60	60	LA	AA	AA	AJ	60	60	60	60	60	60	60	60	60	60	60	60	JJ	0	0	LA	AA	AJ	0	0	LL	60	60	60	60	60	60	60	60	60	AJ																																																																
																																																						LV	60	60	60	60	LL	67	67	62	AJ	60	60	60	60	60	60	60	60	60	60	60	JJ	0	0	LL	60	JJ	0	0	LL	60	60	60	60	60	60	60	60	60	60	AJ																																																															
																																																							LV	60	60	60	LL	67	68	67	JJ	60	60	60	60	60	60	60	60	60	60	60	JJ	0	0	LV	VV	VJ	0	0	LL	60	60	60	60	60	60	60	60	60	60	60	AJ																																																														
																																																								LV	60	60	LV	62	67	67	JJ	60	60	60	60	60	60	60	60	60	60	60	JJ	0	0	0	0	0	0	0	LL	60	60	60	60	60	60	60	60	60	60	60	60	AJ																																																													
																																																									LV	VV	VV	LV	VV	VV	VJ	VV	VV	VV	VV	60	60	60	60	60	60	60	JJ	0	0	0	0	0	0	0	LL	60	60	60	60	60	60	60	60	60	60	60	60	60	AJ																																																												
																																																										0	0	0	0	0	0	0	0	0	0	LL	60	60	60	60	60	60	JJ	0	0	0	0	0	0	0	LL	60	60	60	60	60	60	60	60	60	60	60	60	60	60	AJ																																																											
																																																											0	LA	AA	AJ	0	LA	AA	AJ	0	LL	60	60	60	60	60	60	JJ	0	0	0	0	0	LA	AA	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	AJ																																																										
																																																												LL	60	JJ	0	LL	60	JJ	0	LL	60	60	60	60	60	60	JJ	0	0	0	0	0	LL	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	AJ																																																									
																																																												LV	VV	VJ	0	LV	VV	VJ	0	LL	60	60	60	60	60	60	JJ	0	0	0	0	0	LL	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	AJ																																																								
																																																														0	0	0	0	0	0	LL	60	60	60	60	60	60	60	AA	AA	AA	AA	AA	60	60	60	60	60	VV	VV	VV	VV	VV	VV	60	60	60	60	60	VV	VV	VV	VV	VV	AJ																																																							
																																																															0	LA	AA	AJ	0	LL	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	59	58	57	56	56	56	LL	60	60	60	JJ	TU	TU	TU	TU	TU	LL	AJ																																																						
																																																																LL	60	JJ	0	LL	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	59	58	57	56	56	56	LL	60	60	60	JJ	TU	TU	TU	TU	TU	LL	60	AJ																																																					
																																																																LV	VV	VJ	0	LL	60	60	60	60	60	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	56	56	56	LL	60	60	60	JJ	TU	TU	TU	TU	TU	LL	60	60	AJ																																																				
																																																																		0	0	LV	VV	VV	VV	VV	VV	49	49	49	49	49	49	49	49	49	50	51	52	53	54	55	56	56	56	LL	VV	VV	VV	VJ	TU	TU	TU	TU	TU	LV	VV	VV	VV	VV																																																			
																																																																			0	0	0	0	0	0	0	LL	49	49	49	49	49	49	49	49	50	51	52	53	54	55	56	56	56	JJ	0	0	0	0	LL	TU	TU	TU	JJ	0	0	0	0	0	0																																																		
																																																																				0	0	0	0	0	0	LL	49	49	49	49	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VJ	0	0	0	0	LL	38	38	38	JJ	0	0	0	0	0	0	0																																																	
																																																																					0	0	0	0	0	LL	49	49	49	49	48	47	46	45	44	43	42	41	40	39	38	38	38	JJ	0	0	0	0	LL	38	38	38	38	AA	AJ	0	0	0	0	0	AH																																																
																																																																						0	0	0	0	LL	49	49	49	49	48	47	46	45	44	43	42	41	40	39	38	38	38	JJ	0	0	0	0	LL	39	39	39	39	39	JJ	0	0	0	0	0	LL	AJ																																															
																																																																							0	0	0	LV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	38	38	38	JJ	0	0	0	0	LL	40	40	40	40	40	JJ	0	0	0	0	0	LL	21	AJ																																														
																																																																								0	0	0	0	0	0	0	0	0	0	LL	38	38	38	38	38	38	38	38	38	JJ	0	0	0	0	LV	VV	VV	39	39	39	JJ	0	0	0	0	0	LL	21	21	AJ																																													
																																																																									0	0	0	0	0	0	0	0	0	LL	38	38	38	38	38	38	38	38	38	JJ	0	0	0	0	0	0	0	LL	38	38	JJ	0	0	0	0	0	LL	21	21	21	AJ																																												
																																																																										0	0	0	0	0	0	0	0	LL	38	38	38	VV	VV	VV	VV	VV	VV	VJ	0	0	0	0	LA	AA	AA	38	38	38	JJ	0	0	0	0	0	LL	21	21	21	21	AJ																																											
																																																																											0	0	0	0	0	0	0	LL	38	38	JJ	0	0	0	0	0	0	0	0	0	0	0	LL	39	39	39	39	39	JJ	0	0	0	0	0	LL	21	21	21	21	21	AJ																																										
																																																																												0	0	0	0	0	0	LL	38	38	38	AA	AA	AA	AA	AA	AA	AJ	0	0	0	0	LL	40	40	40	40	40	JJ	0	0	0	0	0	LL	21	21	21	21	21	21	AJ																																									
																																																																													0	0	0	0	0	LL	38	38	38	38	38	38	38	38	38	JJ	0	0	0	0	LL	39	39	39	VV	VV	VJ	0	0	0	0	0	LL	21	21	21	21	21	21	21	AJ																																								
																																																																														0	0	0	0	LL	38	38	38	38	38	38	38	38	38	JJ	0	0	0	0	LL	38	38	JJ	0	0	0	0	0	0	0	0	LL	21	21	21	21	21	21	21	21	AJ																																							
																																																																															0	0	0	LV	VV	VV	VV	VV	VV	VV	38	38	38	JJ	0	0	0	0	LL	38	38	38	AA	AJ	AA	AA	AA	AA	AA	0	21	21	21	21	21	21	21	21	21	21	AJ																																						
																																																																																0	0	0	0	0	0	0	0	0	LL	38	38	JJ	0	0	0	0	LL	39	39	39	39	JJ	37	37	37	37	TU	0	21	21	21	21	21	21	21	21	21	21	21	AJ																																					
																																																																																	0	0	0	0	0	0	0	0	LL	38	38	JJ	0	0	0	0	LL	40	40	40	40	JJ	37	37	37	37	TU	TU	21	21	21	21	21	21	21	21	21	21	21	21	JJ																																				
																																																																																		0	0	0	0	0	0	0	LL	38	38	JJ	0	0	0	0	LV	VV	VV	VV	VV	VV	VV	VV	VV	VV	TU	TU	21	21	21	21	21	21	21	21	21	21	21	21	JJ	0																																			
																																																																																			0	0	0	0	0	0	LL	38	38	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TU	TU	21	21	21	21	21	21	21	21	21	21	21	21	JJ	0	0																																		
																																																																																				0	0	0	0	0	LL	38	38	38	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	TU	TU	21	21	21	21	21	21	21	21	21	21	21	21	JJ	0	0	0																																	
																																																																																					0	0	0	0	LL	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	TU	TU	21	21	21	21	21	21	21	21	21	21	21	21	JJ	0	0	0	0																																
																																																																																						0	0	0	LL	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	TU	0	21	21	21	21	21	21	21	21	21	21	21	21	JJ	0	0	0	0	0																															
																																																																																							0	0	LV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	0	21	21	21	21	21	21	21	21	21	21	21	21	JJ	0	0	0	0	0	0																														
																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL	21	21	21	21	21	21	21	21	21	21	21	JJ	0	0	0	0	0	0	0																													
																																																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL	21	21	21	21	21	21	21	21	21	21	21	JJ	0	0	0	0	0	0	0	0																												
																																																																																										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL	21	21	21	21	21	21	21	21	21	21	21	JJ	0	0	0	0	0	0	0	0	0																											
																																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL	18	18	18	18	18	18	18	18	18	18	18	JJ	0	0	0	0	0	0	0	0	0	0																										
																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0																									
																																																																																													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0	0																								
																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0																							
																																																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																					
																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				
																																																																																																		0	0	0	0	0	0	0	0	0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
																																																																																																			0	0	0	0	0	0	0	0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																		
																																																																																																				0	0	0	0	0	0	0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
																																																																																																					0	0	0	0	0	0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
																																																																																																						0	0	0	0	0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															
																																																																																																							0	0	0	0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														
																																																																																																								0	0	0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
																																																																																																									0	0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												
																																																																																																										0	0	0	LL	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	IC	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0											
																																																																																																											0	0	LL	16	16	16	16	VV	VV	16	16	16	16	16	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										
																																																																																																												0	LL	16	16	16	JJ	0	0	LL	16	16	16	16	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																													LL	16	16	16	JJ	0	0	LL	16	16	16	16	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
																																																																																																														LV	16	16	16	AA	AA	16	16	16	16	16	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
																																																																																																															LV	16	16	16	16	16	16	16	16	16	16	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
																																																																																																																LV	16	16	16	16	16	16	16	16	16	16	16	GG	GG	GG	GG	GG	GG	GG	GG	GG	GG	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																																																																																	LV	16	16	16	16	16	16	16	16	16	16	GG	GG	GG	GG	GG	GG	GG	GG	GG	GG	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
																																																																																																																		LV	16	16	16	16	16	16	16	16	16	GG	GG	GG	GG	GG	GG	GG	GG	GG	GG	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
																																																																																																																			VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VV	VJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
																																																																																																																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
